,Gene.1,log2fc,pvals_stud,p-values-corr,log10_p,log10_p-corr,marker_symbol,entrez,path,significant
92,A4galt,0.21342378048780475,6.931351463896382e-06,4.309024606914231e-05,5.159182079083821,4.3656210258428105,A4galt,239559,path:mmu00601,False
95,AF366264,0.006129878048781735,0.9265110049460816,0.9474694545240582,0.03314941783566934,0.023434782357761672,AF366264,231201,path:mmu03013,False
97,AI987944,-0.06774329268292689,0.2283936505559129,0.3233256846400648,0.6413159738362599,0.4903597941376565,AI987944,233168,path:mmu05168,False
98,AU015228,0.2438951219512182,8.983464386136818e-08,9.27706085523642e-07,7.046556149564892,6.032589594528247,AU015228,99169,path:mmu03022,False
100,AW146154,0.0734048780487786,0.07696900477960754,0.13307611207243095,1.1136841288948407,0.8758998958867331,AW146154,101835,path:mmu05168,False
101,AY761184,-0.0272658536585384,0.5752540816642271,0.6689749080282488,0.24014029115047594,0.17459017148365316,AY761184,382000,path:mmu04621,False
103,AY761185,-0.09697134146341213,0.0005076416865078073,0.0018418671028411387,3.294442721729127,2.73474170887583,AY761185,100503970,path:mmu04621,False
105,Aaas,-0.20630670731707207,3.791483362376848e-05,0.00019141511957803116,4.421190845425481,3.7180237609689564,Aaas,223921,path:mmu03013,False
106,Aacs,-0.27380548780487857,0.030033445151065926,0.060630147813883574,1.5223948468127246,1.2173113729711076,Aacs,78894,path:mmu00280,False
108,Aadat,-0.0015274390243913414,0.9780074795086212,0.9848179909182228,0.009657823845424723,0.006644026196622481,Aadat,23923,path:mmu00310,False
112,Aanat,-0.2940481707317071,4.199022784303462e-11,9.901259448732838e-10,10.376851768831834,9.004309559256411,Aanat,11298,path:mmu00380,False
114,Aars,-0.08735914634146091,0.0002684014530287109,0.0010611163727832524,3.571215137382915,2.974236984349233,Aars,234734,path:mmu00970,False
115,Aars2,0.014870121951219062,0.5316821181852487,0.6299804129897387,0.27434794586236105,0.20067295318564415,Aars2,224805,path:mmu00970,False
116,Aasdhppt,0.11036219512194913,0.003254395951117104,0.0092285370899535,2.4875296090746413,2.0348671379897643,Aasdhppt,67618,path:mmu00770,False
117,Aass,-0.0959579268292714,0.0805239679907786,0.1381830274346629,1.094074832466448,0.8595452966444147,Aass,30956,path:mmu00310,False
119,Abat,-0.06267560975609499,0.1316427602734076,0.2070460037866351,0.8806030200350515,0.6839331474371966,Abat,268860,path:mmu00250,False
126,Abca1,0.012371951219508405,0.7037438399504541,0.7780484209655885,0.1525853936144655,0.10899337434219644,Abca1,11303,path:mmu02010,False
129,Abca12,0.1732152439024377,3.803945500087685e-07,3.319710231591312e-06,6.419765713916731,5.478899823016773,Abca12,74591,path:mmu02010,False
130,Abca13,0.004002439024391791,0.8872076314904147,0.9200312800908628,0.05197473117368287,0.03619740685018544,Abca13,268379,path:mmu02010,False
131,Abca14,0.2260542682926863,4.917141447916257e-09,6.958249093665033e-08,8.308287298489187,7.157500028294977,Abca14,67928,path:mmu02010,False
132,Abca17,-0.165132317073172,4.272863120250293e-05,0.00021218550427715526,4.36928101943933,3.6732842888016783,Abca17,381072,path:mmu02010,False
133,Abca2,0.1326743902439027,0.029330452868013314,0.05943669961699032,1.5326812313746871,1.2259453139500975,Abca2,11305,path:mmu02010,False
135,Abca3,-0.017624390243900834,0.830469934804078,0.8770977544245759,0.0806760855305096,0.056952000885634665,Abca3,27410,path:mmu02010,False
136,Abca4,0.022315243902440333,0.49443612594743996,0.5955106630295302,0.3058898050583104,0.2251104577690704,Abca4,11304,path:mmu02010,False
137,Abca5,-0.09177256097561326,0.02012146494141261,0.043308175584024736,1.6963404036950651,1.3634301111323048,Abca5,217265,path:mmu02010,False
138,Abca6,-0.003622560975607314,0.9192141072508752,0.9425235985829002,0.036583319117207885,0.02570776726961665,Abca6,76184,path:mmu02010,False
139,Abca7,-0.058564634146337724,0.02732395480344343,0.05602578205776949,1.563456441703187,1.2516120724813744,Abca7,27403,path:mmu02010,False
140,Abca8a,0.1641853658536636,0.03701981266859914,0.07227535851384677,1.4315657832384234,1.1410097453826706,Abca8a,217258,path:mmu02010,False
141,Abca8b,-0.05885304878048814,0.2177623348236294,0.3111603023934263,0.6620172356584553,0.5070158151244925,Abca8b,27404,path:mmu02010,False
142,Abca9,-0.14151219512195112,0.008585179380917511,0.02120318875492974,2.066250626149104,1.6735988204613326,Abca9,217262,path:mmu02010,False
143,Abcb10,0.08487560975609654,0.0697191472593097,0.12277546023722018,1.1566479334214983,0.9108884291930154,Abcb10,56199,path:mmu02010,False
144,Abcb11,0.10342865853658624,0.031848631553242836,0.06375273835396568,1.4969092233488233,1.1955011563610565,Abcb11,27413,path:mmu01522,False
148,Abcb1a,-0.12393292682926747,0.06613472554624397,0.11769922017297554,1.1795704444011912,0.9292264146051252,Abcb1a,18671,path:mmu02010,False
152,Abcb1b,0.19671036585366064,0.00015564577856260958,0.0006611580141554446,3.807862653791785,3.1796947334423398,Abcb1b,18669,path:mmu02010,False
156,Abcb4,-0.005354878048779099,0.9101775645595086,0.9362034634518972,0.040873873848402936,0.028629756548391956,Abcb4,18670,path:mmu02010,False
158,Abcb5,0.08652103658536614,8.56413163161195e-05,0.0003899036992832504,4.067316666174029,3.4090426443434807,Abcb5,77706,path:mmu02010,False
159,Abcb6,0.05898536585365478,0.07799280156077879,0.13455487841829925,1.1079454791902603,0.8711005518449306,Abcb6,74104,path:mmu02010,False
160,Abcb7,0.002490243902437683,0.9112780223450124,0.9369669178699338,0.040349103653184,0.02827574277302636,Abcb7,11306,path:mmu02010,False
161,Abcb8,-0.14245060975609825,3.325026068468619e-05,0.00016986884465374893,4.478204945444277,3.769886267014969,Abcb8,74610,path:mmu02010,False
162,Abcb9,-0.061668902439019575,0.11458895109057665,0.18468037696063927,0.9408572559438994,0.7335792476591332,Abcb9,56325,path:mmu02010,False
164,Abcc1,0.04839085365853801,0.2337501269748156,0.3294986457388702,0.6312481445433727,0.4821463660452198,Abcc1,17250,path:mmu01523,False
169,Abcc10,0.09620060975609944,0.0002727301231207676,0.0010755591613218268,3.5642668914583395,2.9683656961747404,Abcc10,224814,path:mmu02010,False
170,Abcc12,-0.0653798780487822,0.1052652267834967,0.17246688878349595,0.9777150695564952,0.7632942710191658,Abcc12,244562,path:mmu02010,False
171,Abcc2,0.05895365853658596,0.28409448819621913,0.385459712282635,0.5465371920749807,0.41402100710115775,Abcc2,12780,path:mmu01523,False
175,Abcc3,0.002706707317075896,0.9636997398878058,0.9744643613574959,0.016058258236518446,0.011234039510759316,Abcc3,76408,path:mmu01523,False
178,Abcc4,0.1003640243902435,0.110450021233181,0.1793734632671259,0.9568341963027096,0.7462418066046711,Abcc4,239273,path:mmu01523,False
182,Abcc5,-0.08257012195121938,0.014789157615370675,0.033432152003700394,1.8300565625423295,1.4758356672826454,Abcc5,27416,path:mmu01523,False
184,Abcc6,-0.10115548780487947,0.14097955424363698,0.21914206356587276,0.8508438669404718,0.6592742531047532,Abcc6,27421,path:mmu02010,False
185,Abcc8,-0.1316189024390244,0.00191739221808282,0.00583095530387721,2.717289039586277,2.2342602875712188,Abcc8,20927,path:mmu02010,False
188,Abcc9,-0.08702439024390429,0.022825202187486616,0.04820468998585649,1.6415853667609872,1.3169107058298346,Abcc9,20928,path:mmu02010,False
189,Abcd1,-0.21783231707317088,0.0007989308435271126,0.0027278584782509,3.097490812143365,2.5641781647006794,Abcd1,11666,path:mmu02010,False
191,Abcd2,-0.4426518292682946,0.06098861753489222,0.11009312697374106,1.2147512109409129,0.9582397928406852,Abcd2,26874,path:mmu02010,False
193,Abcd3,0.10267073170732033,0.0038499840970017,0.010619555679387584,2.4145410644132324,1.973893653690232,Abcd3,19299,path:mmu02010,False
195,Abcd4,-0.12323536585365602,1.684605412363284e-05,9.376334228639384e-05,4.773501808324681,4.027966920196858,Abcd4,19300,path:mmu02010,False
197,Abcg1,-0.020245121951219858,0.6713391240871374,0.7516505883726102,0.17305804240239572,0.1239839982472383,Abcg1,11307,path:mmu02010,False
198,Abcg2,0.031015853658530542,0.5410003314983323,0.6379403919785108,0.2668024687791009,0.19521989909107956,Abcg2,26357,path:mmu01523,False
201,Abcg3,-0.19218719512195204,0.0020259078294673164,0.006125979428945971,2.6933803171516053,2.212824465888939,Abcg3,27405,path:mmu02010,False
202,Abcg4,0.09560304878048688,0.014095629525066253,0.032103689441934036,1.850915523328579,1.4934450544425055,Abcg4,192663,path:mmu02010,False
203,Abcg5,-0.22510365853658246,0.003293969562593015,0.009310527559769384,2.482280418177488,2.0310257100170013,Abcg5,27409,path:mmu02010,False
207,Abcg8,-0.09337560975609804,0.05608375367359799,0.1024932006581028,1.2511629268321467,0.9893049445068784,Abcg8,67470,path:mmu02010,False
211,Abhd5,-0.030813414634147662,0.19776919986150165,0.2886171954936431,0.7038413435362999,0.5396777976862753,Abhd5,67469,path:mmu04923,False
212,Abhd6,-0.024842073170729503,0.6122760351121597,0.701483166225241,0.21305273880406825,0.15398274645059926,Abhd6,66082,path:mmu04723,False
213,Abi2,-0.0016896341463450426,0.9580597010537272,0.9700885572315748,0.018607427215463955,0.013188618144588169,Abi2,329165,path:mmu04810,False
214,Abl1,0.164879878048783,4.1186045797900206e-09,5.934504481097367e-08,8.385249901915556,7.226615537890395,Abl1,11350,path:mmu04012,False
223,Abl2,0.02724329268292536,0.3873428248691877,0.4917798919071237,0.4119044844851236,0.3082292328407159,Abl2,11352,path:mmu04012,False
226,Ablim1,0.07141219512194752,0.21056207156141804,0.3031532924003404,0.6766198553492541,0.518337710742439,Ablim1,226251,path:mmu04360,False
227,Ablim2,0.03433109756097785,0.20817794118527927,0.3003553750670971,0.6815652908151492,0.5223645916470655,Ablim2,231148,path:mmu04360,False
228,Ablim3,0.12704634146341398,0.019753655206276186,0.04264594239954919,1.7043525309723189,1.3701222840114855,Ablim3,319713,path:mmu04360,False
229,Abo,0.1633006097560985,4.754812304517934e-05,0.0002333587922435358,4.322866622095866,3.631975831586552,Abo,80908,path:mmu00601,False
231,Acaa1a,-0.0682091463414558,0.10443654599870753,0.17136230401097924,0.9811474999140776,0.7660847072701111,Acaa1a,113868,path:mmu00071,False
239,Acaa1b,0.04041707317072607,0.5558395786697166,0.6517079525454148,0.25505053243112163,0.1859469794409231,Acaa1b,235674,path:mmu00071,False
247,Acaa2,0.07907682926829551,0.003374228971782733,0.009502939455549593,2.471825449960383,2.0221420376725314,Acaa2,52538,path:mmu00062,False
252,Acaca,0.001999085365852693,0.9828101081977146,0.9885143817079136,0.007530385452117313,0.005017007836447617,Acaca,107476,path:mmu00061,False
260,Acacb,0.04477317073171072,0.6373264055182577,0.7227600532092634,0.19563808758744436,0.1410058588092331,Acacb,100705,path:mmu00061,False
269,Acad8,0.051963414634149885,0.07357190761243355,0.1283306121359232,1.1332879831879894,0.8916697341479081,Acad8,66948,path:mmu00280,False
271,Acadl,-0.13503841463414726,0.002715999944875987,0.00789244860212499,2.5660702432059894,2.1027882376759957,Acadl,11363,path:mmu00071,False
275,Acadm,-0.04181280487805239,0.3820117828501009,0.4863405794724478,0.4179232414132633,0.3130594920898393,Acadm,11364,path:mmu00071,False
283,Acads,-0.1250926829268284,0.001283639042891709,0.004127807724519892,2.891557081967187,2.384280540577749,Acads,11409,path:mmu00071,False
289,Acadsb,0.005967682926829809,0.8830541903350697,0.9167691254263144,0.054012644280464935,0.03774002112141235,Acadsb,66885,path:mmu00071,False
293,Acadvl,0.021429878048779827,0.469784849250659,0.5728027799524312,0.3281009935033605,0.2419948829574091,Acadvl,11370,path:mmu00071,False
296,Acap2,-0.017160975609758822,0.5668762097659996,0.6617697840162854,0.2465117687704493,0.1792930663308553,Acap2,78618,path:mmu04144,False
297,Acap3,0.047394512195122473,0.04382562086850863,0.08326219713424571,1.3582719226304638,1.0795521330758449,Acap3,140500,path:mmu04144,False
298,Acat1,-0.06883658536584925,0.023621476203925858,0.049627146436324564,1.626692965012681,1.3042806960415816,Acat1,110446,path:mmu00071,False
311,Acat2,-0.03714939024390418,0.5592099103435114,0.6546752663315947,0.2524251406075777,0.18397406643803704,Acat2,110460,path:mmu00071,False
325,Ace,0.07029756097560558,0.0844533483869847,0.14371747034758095,1.0733831269436211,0.8424904356627355,Ace,11421,path:mmu04614,False
329,Ace2,-0.014401829268295254,0.6770007132597016,0.7563605492235768,0.16941087376007075,0.12127113146809215,Ace2,70008,path:mmu04614,False
331,Acer1,0.02773658536585355,0.48054651683519495,0.5829296219498046,0.3182645663158653,0.2343838751618125,Acer1,171168,path:mmu00600,False
334,Acer2,-0.09068414634146116,0.02524969476121271,0.05242246696881996,1.597743867617488,1.2804825452792383,Acer2,230379,path:mmu00600,False
337,Acer3,0.09976402439024312,0.30988178206805145,0.4138643777268276,0.508803955157567,0.3831419527305423,Acer3,66190,path:mmu00600,False
338,Ache,-0.10983658536585672,0.0121726575175663,0.028431326524662043,1.9146145968545896,1.5462028768941172,Ache,11423,path:mmu00564,False
340,Acin1,-0.04930640243902396,0.023693813657007283,0.049745617423149424,1.6253650314302346,1.3032451744716562,Acin1,56215,path:mmu03013,False
343,Acly,-0.008853048780489203,0.9392118826596522,0.9567832162859712,0.027236421483096147,0.01918645160223626,Acly,104112,path:mmu00020,False
345,Acmsd,0.3642445121951212,0.0008080849728241658,0.002754806460829923,3.0925429693141138,2.5599089071374603,Acmsd,266645,path:mmu00380,False
347,Aco1,0.0005231707317054912,0.9860934031572834,0.990478294600205,0.006081946565281403,0.004155037176059625,Aco1,11428,path:mmu00020,False
353,Aco2,-0.12999329268292747,0.0006352237949677808,0.002237576857083608,3.197073241957456,2.6502220384549333,Aco2,11429,path:mmu00020,False
359,Acot1,0.2403567073170727,0.1364335569562833,0.213351480064488,0.8650787982385737,0.6709043400012455,Acot1,26897,path:mmu00062,False
362,Acot12,0.04043475609755731,0.2907902338908961,0.3929816647278404,0.5364201832274264,0.40562771194844655,Acot12,74156,path:mmu00620,False
363,Acot2,-0.14454146341463492,0.3014109452130687,0.4046300638627332,0.5208409810879716,0.39294185244848506,Acot2,171210,path:mmu00062,False
367,Acot3,0.20817682926829306,0.23266321930822015,0.3283137901485053,0.633272266966883,0.4837108752370895,Acot3,171281,path:mmu00062,False
370,Acot4,0.2907731707317023,0.007610888143222905,0.019132367327569896,2.118564660812257,1.7182312895811087,Acot4,171282,path:mmu00062,False
373,Acot5,0.1895402439024396,5.806956027756084e-08,6.264569410378167e-07,7.23605146257959,6.2031087744899915,Acot5,217698,path:mmu00062,False
376,Acot7,-0.0447774390243918,0.07311238425498265,0.12768206912001487,1.1360090531644345,0.8938700880851085,Acot7,70025,path:mmu00062,False
378,Acot8,0.07361585365853784,0.036262493343594784,0.07109347572842242,1.440542337909109,1.1481702527885762,Acot8,170789,path:mmu00120,False
381,Acox1,-0.02540884146341149,0.5852121443470059,0.6779915727604857,0.23268666995587725,0.16877570425441807,Acox1,11430,path:mmu00071,False
389,Acox2,-0.01942439024390019,0.4859486804143997,0.5878172642428905,0.3134095928563753,0.23075766281033466,Acox2,93732,path:mmu00120,False
393,Acox3,0.051910365853657936,0.028109676885827654,0.05736213035533148,1.5511441464775322,1.2413747279053828,Acox3,80911,path:mmu00071,False
401,Acp1,-0.02462890243902116,0.3722749715593125,0.4770420124073997,0.4291361608782079,0.3214433715820187,Acp1,11431,path:mmu00730,False
405,Acp2,-0.1340713414634127,9.6070659208997e-06,5.7204877115583584e-05,5.017409229285351,4.242566942988596,Acp2,11432,path:mmu00740,False
408,Acp5,0.036590853658539764,0.2877670590276437,0.3896195035573015,0.5409589216617734,0.4093593113537216,Acp5,11433,path:mmu00740,False
413,Acsbg1,0.0977646341463414,0.0035772939333246993,0.009988518290811356,2.446445373975604,2.0004989307780927,Acsbg1,94180,path:mmu00061,False
419,Acsbg2,0.018011585365855787,0.6636759074987096,0.7448274794528333,0.17804394765896606,0.12794430899424802,Acsbg2,328845,path:mmu00061,False
425,Acsf3,-0.11859817073170476,0.0029629128062279467,0.008506929799340856,2.52828112892199,2.0702271510536483,Acsf3,257633,path:mmu00280,False
426,Acsl1,0.17548658536585116,0.0015809750224542506,0.0049378614812313785,2.8010749913555704,2.30646109722722,Acsl1,14081,path:mmu00061,False
435,Acsl3,-0.2043841463414644,0.012214429208118159,0.02850303649564351,1.91312682321012,1.5451088711123346,Acsl3,74205,path:mmu00061,False
444,Acsl4,-0.03240487804878178,0.6155053908874336,0.7041949284792828,0.21076813895945265,0.15230710698721134,Acsl4,50790,path:mmu00061,False
453,Acsl5,0.03689512195122013,0.4391109394612197,0.5430133863700364,0.3574257432908237,0.2651894640483904,Acsl5,433256,path:mmu00061,False
462,Acsl6,0.19234512195122289,1.0217559081243235e-09,1.7511805536808952e-08,8.990652842377441,7.756669074119414,Acsl6,216739,path:mmu00061,False
471,Acsm1,0.007215853658530945,0.8746333975303907,0.9106680766332592,0.05817394331149948,0.04063988730141548,Acsm1,117147,path:mmu00650,False
473,Acsm2,0.3160823170731666,4.4909784644333415e-13,1.70230015718698e-11,12.347659027502456,10.768963860751548,Acsm2,233799,path:mmu00650,False
475,Acsm3,-0.3095396341463417,0.0002304863426991919,0.0009283654847513107,3.637354803315992,3.032281014339227,Acsm3,20216,path:mmu00650,False
477,Acsm4,0.033707317073170984,0.5197414858550713,0.6189896009406284,0.28421261633309153,0.20831664708979888,Acsm4,233801,path:mmu00650,False
479,Acsm5,-0.12216097560975747,0.006669456518358841,0.017050413660972402,2.1759095544934026,1.7682650801026614,Acsm5,272428,path:mmu00650,False
481,Acss1,0.08694146341463238,0.029050346060141275,0.05895662294108976,1.5368486897413067,1.2294674009979496,Acss1,68738,path:mmu00010,False
487,Acss2,-0.07491768292683254,0.40014017817859737,0.5049156721295466,0.39778783881047786,0.296781148984154,Acss2,60525,path:mmu00010,False
493,Acss3,-0.4674609756097538,0.0005703009570257062,0.002037388971966017,3.2438958996219176,2.6909260489321927,Acss3,380660,path:mmu00640,False
495,Acta2,-0.08642621951219631,0.2413133539831611,0.3377074064923914,0.6174186441056151,0.471459414450455,Acta2,11475,path:mmu04270,False
498,Actb,-0.07978841463415165,0.008293701174519597,0.020589672685407217,2.081251616499749,1.6863505573184123,Actb,11461,path:mmu04015,False
522,Actc1,-0.10666280487804602,0.006393183144205848,0.01641716499514697,2.194282854243013,1.7847018370622043,Actc1,11464,path:mmu04260,False
526,Actg1,-0.3808708841463435,4.038707423235292e-09,5.8362128779842864e-08,8.393757607359056,7.233868875440723,Actg1,11465,path:mmu04015,False
549,Actg2,0.03738719512195132,0.3329527702370395,0.4378477317589592,0.4776173673350204,0.3586768957841433,Actg2,11468,path:mmu04270,False
550,Actl6a,0.03044329268292856,0.5465668096558494,0.6431150664889514,0.26235674443436785,0.1917113159243592,Actl6a,56456,path:mmu04714,False
552,Actl6b,0.003982926829268153,0.9116819090957976,0.937265148317093,0.04015666301088065,0.028137531672099685,Actl6b,83766,path:mmu04714,False
554,Actn1,-0.11205853658536567,0.001494585608828184,0.004703023024753336,2.8254792038251986,2.3276228950581213,Actn1,109711,path:mmu04510,False
562,Actn2,0.17705548780487754,8.541611313601805e-07,6.794392824498923e-06,6.0684601950490435,5.167849347577796,Actn2,11472,path:mmu05412,False
563,Actn3,0.0013951219512211563,0.9669797009657012,0.9766861768242244,0.014582642619288337,0.010244958868141528,Actn3,11474,path:mmu05412,False
564,Actn4,0.08739634146341224,0.0006646162757977383,0.0023263700516261,3.177429027483135,2.633321201646901,Actn4,60595,path:mmu04510,False
572,Actr2,0.015757926829268243,0.5425274048289629,0.6392922765483219,0.2655783192943776,0.19430054235591626,Actr2,66713,path:mmu04530,False
573,Actr3,0.05344695121951304,0.2014043637430216,0.2929042415298306,0.6959311240059168,0.5332743392789248,Actr3,74117,path:mmu04530,False
574,Actr3b,-0.10442743902439132,0.0008575076742219532,0.0029031203910683603,3.0667619845711003,2.5371349538023176,Actr3b,242894,path:mmu04530,False
575,Acvr1,0.053015853658536116,0.033662003504792766,0.06678265005698257,1.4728600391272273,1.175336351345006,Acvr1,11477,path:mmu04060,False
579,Acvr1b,-0.21237378048780894,1.420038698372852e-08,1.7768793684224195e-07,7.847699820222025,6.750342055259866,Acvr1b,11479,path:mmu04060,False
582,Acvr1c,0.012273780487801922,0.7292085457661408,0.7973892526444153,0.1371482503882472,0.09832962213321826,Acvr1c,269275,path:mmu04060,False
585,Acvr2a,0.12440792682926904,8.691233208035334e-05,0.00039519591232288937,4.0609185966875465,3.403187556151196,Acvr2a,11480,path:mmu04060,False
589,Acvr2b,0.18974451219512825,5.565705538919616e-07,4.640213075307744e-06,6.254479774323426,5.3334620764912986,Acvr2b,11481,path:mmu04060,False
593,Acvrl1,-0.0802524390243935,0.012652402591451006,0.02935244481346502,1.897826997560622,1.5323557198072468,Acvrl1,11482,path:mmu04060,False
594,Acy1,-0.04507621951219498,0.5287772103028647,0.6273334528393493,0.2767272707179367,0.20250155289601465,Acy1,109652,path:mmu00220,False
598,Acyp1,-0.028715853658537682,0.3196760797556332,0.4239630224407344,0.4952898592515824,0.3726720204125813,Acyp1,66204,path:mmu00620,False
599,Acyp2,-0.014979268292681704,0.6076801391600926,0.6974347352725687,0.2163249574886706,0.15649642667392213,Acyp2,75572,path:mmu00620,False
600,Ada,0.3142006097561003,7.919855589788089e-10,1.3957227344876749e-08,9.101282737240043,7.855200847358749,Ada,11486,path:mmu00230,False
603,Adam10,-0.09333109756097537,0.017261619008766004,0.03801386294063597,1.762918473186381,1.4200579954703436,Adam10,11487,path:mmu05010,False
604,Adam17,-0.10068292682926837,0.02847475259126975,0.05799330499303936,1.5455400406891822,1.2366221404440678,Adam17,11491,path:mmu04330,False
606,Adar,-0.10402256097561136,0.0229265417603338,0.04837659831241675,1.6396614493115491,1.315364673098696,Adar,56417,path:mmu04623,False
609,Adcy1,-0.13897621951219466,0.00015624549689610275,0.0006630943488292329,3.806192490472564,3.1784246733136565,Adcy1,432530,path:mmu00230,False
658,Adcy10,-0.06894695121951068,0.2208400589801404,0.31467513161523697,0.6559221455440978,0.5021375774840738,Adcy10,271639,path:mmu00230,False
663,Adcy2,-0.06299878048780537,0.19055198280759467,0.2801819895356114,0.7199865277739091,0.5525597851697813,Adcy2,210044,path:mmu00230,False
710,Adcy3,-0.11726158536585185,0.0008122335988213428,0.0027676530321885176,3.0903190494668857,2.557888356285708,Adcy3,104111,path:mmu00230,False
758,Adcy4,-0.07586219512195136,0.058788603524290065,0.10673061926938332,1.2307068560024157,0.9717109707152408,Adcy4,104110,path:mmu00230,False
805,Adcy5,-0.022930487804877053,0.4582590490459899,0.5617925066486548,0.33888895045316936,0.25042405784153154,Adcy5,224129,path:mmu00230,False
857,Adcy6,0.029264024390244007,0.4849159250038596,0.5867955676379558,0.3143335530926966,0.2315131752610106,Adcy6,11512,path:mmu00230,False
906,Adcy7,0.052635975609753416,0.2678367093285232,0.3679047903993649,0.5721298994441639,0.4342645572885638,Adcy7,11513,path:mmu00230,False
952,Adcy8,0.05802012195122064,0.07844107342934781,0.13521034018778574,1.105456471847029,0.8689900945276626,Adcy8,11514,path:mmu00230,False
1000,Adcy9,-0.02819939024390017,0.40091132013267616,0.505684170475246,0.3969516808366645,0.2961206409548596,Adcy9,11515,path:mmu00230,False
1048,Adcyap1,-0.13065914634146036,0.0037731664667277924,0.010428745544430549,2.4232940339226494,1.981767928955732,Adcyap1,11516,path:mmu04024,False
1053,Adcyap1r1,0.17427743902439194,2.123486508010304e-06,1.5232039389751968e-05,5.672950494040049,4.817241945881227,Adcyap1r1,11517,path:mmu04024,False
1058,Adh1,-0.02061646341464041,0.3578700391172885,0.4621535547744261,0.44627465922579695,0.3352137021254193,Adh1,11522,path:mmu00010,False
1066,Adh4,-0.0787231707317062,0.23902066187481605,0.33530460340742746,0.6215645553264979,0.474560484087673,Adh4,26876,path:mmu00010,False
1074,Adh5,-0.01433231707317084,0.5823874236910833,0.6755793123463212,0.2347880119239636,0.17032365790416312,Adh5,11532,path:mmu00010,False
1083,Adh7,-0.04401829268292623,0.2252621656368924,0.31974253310027595,0.6473117449602308,0.4951995887452005,Adh7,11529,path:mmu00010,False
1091,Adi1,0.01692926829268515,0.6836211875863948,0.7619247935760773,0.1651844855808203,0.11808789394492993,Adi1,104923,path:mmu00270,False
1093,Adipoq,0.0004914634146349073,0.9897270764006411,0.9930927215297091,0.004484548386568075,0.0030102010828797344,Adipoq,11450,path:mmu03320,False
1099,Adipor1,0.03433597560975521,0.06951940992010704,0.1224849766485546,1.1578939228299452,0.9119171762688348,Adipor1,72674,path:mmu04152,False
1103,Adipor2,-0.02638902439023916,0.7069938525698918,0.7805638251940935,0.1505843624500327,0.1075915797299318,Adipor2,68465,path:mmu04152,False
1107,Adk,-0.08572439024390201,0.00010838611583413844,0.0004812140787390021,3.9650263469748466,3.317661675120186,Adk,11534,path:mmu00230,False
1109,Adm,0.034941463414635436,0.4335103768337254,0.5375184030757748,0.3630005024606904,0.2696066621706084,Adm,11535,path:mmu04080,False
1111,Ado,0.05100426829268123,0.03398654845561523,0.06728590856182415,1.4686929384705874,1.1720758789353718,Ado,211488,path:mmu00430,False
1113,Adora1,-0.1985378048780504,0.0013008252242387571,0.004175759889922561,2.885781050285147,2.3792644816244906,Adora1,11539,path:mmu04022,False
1120,Adora2a,-0.07083292682926867,0.016498061424134226,0.036629373481183836,1.7825670838020369,1.436170509563455,Adora2a,11540,path:mmu04015,False
1127,Adora2b,0.07906219512195277,0.032279061911028945,0.06445480720871669,1.4910790951638335,1.1907446862801303,Adora2b,11541,path:mmu04015,False
1132,Adora3,0.07617499999999655,0.006127777197409904,0.015838069969868047,2.212697033795576,1.800297742727954,Adora3,11542,path:mmu04022,False
1135,Adpgk,-0.0386097560975589,0.3668881561866466,0.4716311877374289,0.4354663078292448,0.3263974838686744,Adpgk,72141,path:mmu00010,False
1138,Adra1a,0.12152621951219268,0.005639652750818708,0.014759896657572394,2.2487476359184364,1.8309166832448995,Adra1a,11549,path:mmu04020,False
1145,Adra1b,-0.022292682926829958,0.6890322137853351,0.7661566628305133,0.1617604733867587,0.1156824172522637,Adra1b,11548,path:mmu04020,False
1151,Adra1d,-0.16580670731707414,0.01761244428394485,0.03866556615121012,1.7541803677485106,1.412675626387358,Adra1d,11550,path:mmu04020,False
1157,Adra2a,0.07528597560975657,0.07987678162145398,0.13724500524901226,1.0975794419510752,0.8625034518488259,Adra2a,11551,path:mmu04022,False
1159,Adra2b,-0.06034999999999612,0.1216120128937914,0.1938919336751075,0.9150235231241284,0.7124402581376875,Adra2b,11552,path:mmu04022,False
1161,Adra2c,-0.06113048780487596,0.13437039802367245,0.21065325313828331,0.8716963963935228,0.6764318296342323,Adra2c,11553,path:mmu04022,False
1163,Adrb1,-0.2013060975609715,2.7169359753666585e-06,1.8863051517370745e-05,5.56592059561692,4.724388049140848,Adrb1,11554,path:mmu04020,False
1173,Adrb2,-0.22306585365853948,9.217551867642309e-05,0.00041600918774280666,4.035384409917401,3.3808970776859035,Adrb2,11555,path:mmu04020,False
1181,Adrb3,0.009794512195119507,0.9523823754310571,0.96573109115169,0.021188650146474596,0.015143786510995506,Adrb3,11556,path:mmu04020,False
1188,Adrm1,-0.06983780487804657,0.013182725598157136,0.03039159121733252,1.8799947877798149,1.5172465609001224,Adrm1,56436,path:mmu03050,False
1190,Adsl,-0.17845670731707308,4.027279224067816e-07,3.4964469923467506e-06,6.394988258332,5.456373051466587,Adsl,11564,path:mmu00230,False
1193,Adss,-0.11958902439024754,0.0008348032408486371,0.0028348256242503875,3.078415873598021,2.5474736502648847,Adss,11566,path:mmu00230,False
1196,Adssl1,-0.05642682926829145,0.2384842551763379,0.3347456744520017,0.6225402879687314,0.4752850261867946,Adssl1,11565,path:mmu00230,False
